domingo 24 de agosto de 2014;2014-2015;1;1;Málaga;1;Athletic de Bilbao;0;1
domingo 24 de agosto de 2014;2014-2015;1;2;Sevilla;1;Valencia;1;X
domingo 24 de agosto de 2014;2014-2015;1;4;Almería;1;Espanyol;1;X
domingo 24 de agosto de 2014;2014-2015;1;3;Granada;2;Deportivo;1;1
domingo 24 de agosto de 2014;2014-2015;1;5;Eibar;1;Real Sociedad;0;1
domingo 24 de agosto de 2014;2014-2015;1;7;Barcelona;3;Elche;0;1
domingo 24 de agosto de 2014;2014-2015;1;6;Celta;3;Getafe;1;1
domingo 24 de agosto de 2014;2014-2015;1;8;Levante;0;Villarreal;2;2
domingo 24 de agosto de 2014;2014-2015;1;9;Real Madrid;2;Córdoba;0;1
domingo 24 de agosto de 2014;2014-2015;1;10;Everton;2;Arsenal;2;X
domingo 24 de agosto de 2014;2014-2015;1;11;Tottenham;4;Queens Park Rangers;0;1
domingo 24 de agosto de 2014;2014-2015;1;12;Hull City;1;Stoke City;1;X
domingo 24 de agosto de 2014;2014-2015;1;14;Manchester City;3;Liverpool;1;1
domingo 24 de agosto de 2014;2014-2015;1;15;Rayo Vallecano;0;Atlético de Madrid;0;00
domingo 24 de agosto de 2014;2014-2015;1;13;Sunderland;1;Manchester U.;1;X
domingo 19 de agosto de 2018;2018-2019;1;1;Celta;1;Espanyol;1;X
domingo 19 de agosto de 2018;2018-2019;1;3;Barcelona;2;Alavés;0;1
domingo 19 de agosto de 2018;2018-2019;1;5;Rayo Vallecano;1;Sevilla;4;2
domingo 19 de agosto de 2018;2018-2019;1;2;Villarreal;1;Real Sociedad;2;2
domingo 19 de agosto de 2018;2018-2019;1;6;Valencia;1;Atlético de Madrid;1;X
domingo 19 de agosto de 2018;2018-2019;1;8;Lugo;1;Málaga;2;2
domingo 19 de agosto de 2018;2018-2019;1;7;Athletic de Bilbao;2;Leganés;1;1
domingo 19 de agosto de 2018;2018-2019;1;10;Alcorcón;1;Sporting de Gijón;1;X
domingo 19 de agosto de 2018;2018-2019;1;4;Eibar;1;Huesca;2;2
domingo 19 de agosto de 2018;2018-2019;1;9;Elche;0;Granada;0;X
domingo 19 de agosto de 2018;2018-2019;1;13;R. Zaragoza;2;Rayo Majadahonda;1;1
domingo 19 de agosto de 2018;2018-2019;1;12;Mallorca;1;Osasuna;0;1
domingo 19 de agosto de 2018;2018-2019;1;15;Real Madrid;2;Getafe;0;20
domingo 19 de agosto de 2018;2018-2019;1;14;Las Palmas;2;Reus Deport.;0;1
domingo 19 de agosto de 2018;2018-2019;1;11;R. Oviedo;1;Extremadura;1;X
domingo 21 de agosto de 2016;2016-2017;1;1;Granada;1;Villarreal;1;X
domingo 21 de agosto de 2016;2016-2017;1;2;Sevilla;6;Espanyol;4;1
domingo 21 de agosto de 2016;2016-2017;1;3;Sporting de Gijón;2;Athletic de Bilbao;1;1
domingo 21 de agosto de 2016;2016-2017;1;4;Real Sociedad;0;Real Madrid;3;2
domingo 21 de agosto de 2016;2016-2017;1;5;Atlético de Madrid;1;Alavés;1;X
domingo 21 de agosto de 2016;2016-2017;1;6;Celta;0;Leganés;1;2
domingo 21 de agosto de 2016;2016-2017;1;7;Valencia;2;Las Palmas;4;2
domingo 21 de agosto de 2016;2016-2017;1;8;Mallorca;0;Reus Deport.;1;2
domingo 21 de agosto de 2016;2016-2017;1;9;Elche;2;Rayo Vallecano;1;1
domingo 21 de agosto de 2016;2016-2017;1;10;Córdoba;1;Tenerife;0;1
domingo 21 de agosto de 2016;2016-2017;1;11;Numancia;0;Levante;1;2
domingo 21 de agosto de 2016;2016-2017;1;12;C. Gimnastic;2;Lugo;2;X
domingo 21 de agosto de 2016;2016-2017;1;13;Valladolid;1;R. Oviedo;0;1
domingo 21 de agosto de 2016;2016-2017;1;14;R. Zaragoza;3;Ucam Murcia;1;1
domingo 21 de agosto de 2016;2016-2017;1;15;Barcelona;6;Betis;2;M2
domingo 20 de agosto de 2017;2017-2018;1;1;Celta;2;Real Sociedad;3;2
domingo 20 de agosto de 2017;2017-2018;1;2;Girona;2;Atlético de Madrid;2;X
domingo 20 de agosto de 2017;2017-2018;1;3;Sevilla;1;Espanyol;1;X
domingo 20 de agosto de 2017;2017-2018;1;4;Athletic de Bilbao;0;Getafe;0;X
domingo 20 de agosto de 2017;2017-2018;1;6;Levante;1;Villarreal;0;1
domingo 20 de agosto de 2017;2017-2018;1;5;Deportivo;0;Real Madrid;3;2
domingo 20 de agosto de 2017;2017-2018;1;7;Málaga;0;Eibar;1;2
domingo 20 de agosto de 2017;2017-2018;1;8;Alcorcón;0;Sporting de Gijón;0;X
domingo 20 de agosto de 2017;2017-2018;1;9;Córdoba;1;Cádiz;2;2
domingo 20 de agosto de 2017;2017-2018;1;10;Numancia;1;Huesca;0;1
domingo 20 de agosto de 2017;2017-2018;1;11;Valladolid;1;Barcelona B;2;2
domingo 20 de agosto de 2017;2017-2018;1;12;R. Oviedo;2;Rayo Vallecano;3;2
domingo 20 de agosto de 2017;2017-2018;1;13;C. Gimnastic;0;Almería;1;2
domingo 20 de agosto de 2017;2017-2018;1;15;Barcelona;2;Betis;0;20
domingo 20 de agosto de 2017;2017-2018;1;14;Granada;0;Albacete;0;X
domingo 23 de agosto de 2015;2015-2016;1;1;Deportivo;0;Real Sociedad;0;X
domingo 23 de agosto de 2015;2015-2016;1;2;Rayo Vallecano;0;Valencia;0;X
domingo 23 de agosto de 2015;2015-2016;1;3;Athletic de Bilbao;0;Barcelona;1;2
domingo 23 de agosto de 2015;2015-2016;1;4;Sporting de Gijón;0;Real Madrid;0;X
domingo 23 de agosto de 2015;2015-2016;1;6;Espanyol;1;Getafe;0;1
domingo 23 de agosto de 2015;2015-2016;1;5;Betis;0;Villarreal;1;X
domingo 23 de agosto de 2015;2015-2016;1;8;Almería;3;Leganés;2;1
domingo 23 de agosto de 2015;2015-2016;1;9;Mirandés;1;R. Zaragoza;1;X
domingo 23 de agosto de 2015;2015-2016;1;10;UE Llagostera;0;Osasuna;2;2
domingo 23 de agosto de 2015;2015-2016;1;7;Levante;1;Celta;2;2
domingo 23 de agosto de 2015;2015-2016;1;12;C. Gimnastic;2;Albacete;2;X
domingo 23 de agosto de 2015;2015-2016;1;11;R. Oviedo;2;Lugo;2;X
domingo 23 de agosto de 2015;2015-2016;1;14;Córdoba;1;Valladolid;0;1
domingo 23 de agosto de 2015;2015-2016;1;15;Atlético de Madrid;1;Las Palmas;0;10
domingo 23 de agosto de 2015;2015-2016;1;13;Alcorcón;2;Mallorca;0;1
domingo 31 de agosto de 2014;2014-2015;2;1;Athletic de Bilbao;3;Levante;0;1
domingo 31 de agosto de 2014;2014-2015;2;2;Córdoba;1;Celta;1;X
domingo 31 de agosto de 2014;2014-2015;2;3;Atlético de Madrid;2;Eibar;1;1
domingo 31 de agosto de 2014;2014-2015;2;6;Deportivo;2;Rayo Vallecano;2;X
domingo 31 de agosto de 2014;2014-2015;2;4;Espanyol;1;Sevilla;2;2
domingo 31 de agosto de 2014;2014-2015;2;5;Villarreal;0;Barcelona;1;2
domingo 31 de agosto de 2014;2014-2015;2;7;Elche;1;Granada;1;X
domingo 31 de agosto de 2014;2014-2015;2;8;Chievo;0;Juventus;1;2
domingo 31 de agosto de 2014;2014-2015;2;9;Roma;2;Fiorentina;0;1
domingo 31 de agosto de 2014;2014-2015;2;10;Milan;3;Lazio;1;1
domingo 31 de agosto de 2014;2014-2015;2;11;Atalanta;0;Verona;0;X
domingo 31 de agosto de 2014;2014-2015;2;12;Genoa;1;Nápoles;2;2
domingo 31 de agosto de 2014;2014-2015;2;13;Palermo;1;Sampdoria;1;X
domingo 31 de agosto de 2014;2014-2015;2;14;Torino;0;Inter;0;X
domingo 31 de agosto de 2014;2014-2015;2;15;Real Sociedad;4;Real Madrid;2;M2
domingo 26 de agosto de 2018;2018-2019;2;1;Alavés;0;Betis;0;X
domingo 26 de agosto de 2018;2018-2019;2;2;Valladolid;0;Barcelona;1;2
domingo 26 de agosto de 2018;2018-2019;2;3;Espanyol;2;Valencia;0;1
domingo 26 de agosto de 2018;2018-2019;2;4;Sevilla;0;Villarreal;0;X
domingo 26 de agosto de 2018;2018-2019;2;5;Girona;1;Real Madrid;4;2
domingo 26 de agosto de 2018;2018-2019;2;6;Levante;1;Celta;2;2
domingo 26 de agosto de 2018;2018-2019;2;7;Athletic de Bilbao;2;Huesca;2;X
domingo 26 de agosto de 2018;2018-2019;2;8;Reus Deport.;0;R. Zaragoza;0;X
domingo 26 de agosto de 2018;2018-2019;2;9;Numancia;1;Cádiz;1;X
domingo 26 de agosto de 2018;2018-2019;2;10;Las Palmas;1;Albacete;1;X
domingo 26 de agosto de 2018;2018-2019;2;11;Córdoba;2;R. Oviedo;4;2
domingo 26 de agosto de 2018;2018-2019;2;12;Sporting de Gijón;2;C. Gimnastic;0;1
domingo 26 de agosto de 2018;2018-2019;2;13;Granada;1;Lugo;1;X
domingo 26 de agosto de 2018;2018-2019;2;14;Almería;1;Tenerife;1;X
domingo 26 de agosto de 2018;2018-2019;2;15;Atlético de Madrid;1;Rayo Vallecano;0;10
domingo 27 de agosto de 2017;2017-2018;2;1;Alavés;0;Barcelona;2;2
domingo 27 de agosto de 2017;2017-2018;2;2;Girona;1;Málaga;0;1
domingo 27 de agosto de 2017;2017-2018;2;3;Levante;2;Deportivo;2;X
domingo 27 de agosto de 2017;2017-2018;2;4;Las Palmas;1;Atlético de Madrid;5;2
domingo 27 de agosto de 2017;2017-2018;2;5;Eibar;0;Athletic de Bilbao;1;2
domingo 27 de agosto de 2017;2017-2018;2;6;Espanyol;0;Leganés;1;2
domingo 27 de agosto de 2017;2017-2018;2;7;Getafe;0;Sevilla;1;2
domingo 27 de agosto de 2017;2017-2018;2;8;Cultural Leonesa;2;Osasuna;1;1
domingo 27 de agosto de 2017;2017-2018;2;9;Rayo Vallecano;2;Numancia;2;X
domingo 27 de agosto de 2017;2017-2018;2;10;Almería;1;R. Oviedo;1;X
domingo 27 de agosto de 2017;2017-2018;2;11;Sporting de Gijón;2;Lugo;0;1
domingo 27 de agosto de 2017;2017-2018;2;12;R. Zaragoza;1;Granada;1;X
domingo 27 de agosto de 2017;2017-2018;2;14;Reus Deport.;1;C. Gimnastic;1;X
domingo 27 de agosto de 2017;2017-2018;2;13;Cádiz;0;Alcorcón;0;X
domingo 27 de agosto de 2017;2017-2018;2;15;Real Madrid;2;Valencia;2;22
domingo 28 de agosto de 2016;2016-2017;2;1;Eibar;1;Valencia;0;1
domingo 28 de agosto de 2016;2016-2017;2;2;Osasuna;0;Real Sociedad;2;2
domingo 28 de agosto de 2016;2016-2017;2;3;Leganés;0;Atlético de Madrid;0;X
domingo 28 de agosto de 2016;2016-2017;2;4;Alavés;0;Sporting de Gijón;0;X
domingo 28 de agosto de 2016;2016-2017;2;5;Las Palmas;5;Granada;1;1
domingo 28 de agosto de 2016;2016-2017;2;6;Athletic de Bilbao;0;Barcelona;1;2
domingo 28 de agosto de 2016;2016-2017;2;7;Villarreal;0;Sevilla;0;X
domingo 28 de agosto de 2016;2016-2017;2;8;R. Oviedo;2;Almería;0;1
domingo 28 de agosto de 2016;2016-2017;2;9;Girona;3;Elche;1;1
domingo 28 de agosto de 2016;2016-2017;2;10;Lugo;3;R. Zaragoza;3;X
domingo 28 de agosto de 2016;2016-2017;2;11;Ucam Murcia;1;Córdoba;1;X
domingo 28 de agosto de 2016;2016-2017;2;12;Huesca;1;C. Gimnastic;1;X
domingo 28 de agosto de 2016;2016-2017;2;13;Rayo Vallecano;0;Valladolid;0;X
domingo 28 de agosto de 2016;2016-2017;2;14;Cádiz;1;Mallorca;1;X
domingo 28 de agosto de 2016;2016-2017;2;15;Real Madrid;2;Celta;1;21
domingo 30 de agosto de 2015;2015-2016;2;1;Celta;3;Rayo Vallecano;0;1
domingo 30 de agosto de 2015;2015-2016;2;2;Barcelona;1;Málaga;0;1
domingo 30 de agosto de 2015;2015-2016;2;3;Eibar;2;Athletic de Bilbao;0;1
domingo 30 de agosto de 2015;2015-2016;2;4;Sevilla;0;Atlético de Madrid;3;2
domingo 30 de agosto de 2015;2015-2016;2;5;Valencia;1;Deportivo;1;X
domingo 30 de agosto de 2015;2015-2016;2;6;Las Palmas;0;Levante;0;X
domingo 30 de agosto de 2015;2015-2016;2;7;Getafe;1;Granada;2;2
domingo 30 de agosto de 2015;2015-2016;2;8;Real Sociedad;0;Sporting de Gijón;0;X
domingo 30 de agosto de 2015;2015-2016;2;9;Leganés;3;Córdoba;1;1
domingo 30 de agosto de 2015;2015-2016;2;10;R. Zaragoza;3;Almería;2;1
domingo 30 de agosto de 2015;2015-2016;2;11;Alavés;2;R. Oviedo;0;1
domingo 30 de agosto de 2015;2015-2016;2;12;Albacete;1;Huesca;1;X
domingo 30 de agosto de 2015;2015-2016;2;13;Tenerife;1;C. Gimnastic;2;2
domingo 30 de agosto de 2015;2015-2016;2;14;Girona;2;Numancia;3;2
domingo 30 de agosto de 2015;2015-2016;2;15;Real Madrid;5;Betis;0;M0
domingo 2 de septiembre de 2018;2018-2019;3;1;Celta;2;Atlético de Madrid;0;1
domingo 2 de septiembre de 2018;2018-2019;3;2;Rayo Vallecano;1;Athletic de Bilbao;NaN;1
domingo 2 de septiembre de 2018;2018-2019;3;3;Levante;2;Valencia;2;X
domingo 2 de septiembre de 2018;2018-2019;3;6;Betis;1;Sevilla;0;1
domingo 2 de septiembre de 2018;2018-2019;3;5;Barcelona;8;Huesca;2;1
domingo 2 de septiembre de 2018;2018-2019;3;8;R. Zaragoza;1;Las Palmas;1;X
domingo 2 de septiembre de 2018;2018-2019;3;7;Elche;0;Reus Deport.;2;2
domingo 2 de septiembre de 2018;2018-2019;3;10;Tenerife;2;Deportivo;2;X
domingo 2 de septiembre de 2018;2018-2019;3;11;C. Gimnastic;0;Rayo Majadahonda;1;2
domingo 2 de septiembre de 2018;2018-2019;3;12;Sporting de Gijón;2;Extremadura;0;1
domingo 2 de septiembre de 2018;2018-2019;3;4;Alavés;2;Espanyol;1;1
domingo 2 de septiembre de 2018;2018-2019;3;14;Albacete;3;Córdoba;0;1
domingo 2 de septiembre de 2018;2018-2019;3;13;Granada;2;Osasuna;0;1
domingo 2 de septiembre de 2018;2018-2019;3;15;Real Madrid;4;Leganés;1;M1
domingo 2 de septiembre de 2018;2018-2019;3;9;Cádiz;1;R. Oviedo;1;X
domingo 3 de septiembre de 2017;2017-2018;3;1;Numancia;1;Almería;0;1
domingo 3 de septiembre de 2017;2017-2018;3;2;Lugo;0;Cádiz;1;2
domingo 3 de septiembre de 2017;2017-2018;3;3;Osasuna;1;Huesca;1;X
domingo 3 de septiembre de 2017;2017-2018;3;4;Lorca;0;Rayo Vallecano;0;X
domingo 3 de septiembre de 2017;2017-2018;3;5;C. Gimnastic;0;Sporting de Gijón;4;2
domingo 3 de septiembre de 2017;2017-2018;3;6;R. Oviedo;3;Reus Deport.;0;1
domingo 3 de septiembre de 2017;2017-2018;3;7;Sevilla Ath.;1;Cultural Leonesa;2;2
domingo 3 de septiembre de 2017;2017-2018;3;8;Valladolid;2;Tenerife;0;1
domingo 3 de septiembre de 2017;2017-2018;3;9;Córdoba;1;R. Zaragoza;2;2
domingo 3 de septiembre de 2017;2017-2018;3;10;Finlandia;1;Islandia;0;1
domingo 3 de septiembre de 2017;2017-2018;3;12;Grecia;1;Bélgica;2;2
domingo 3 de septiembre de 2017;2017-2018;3;13;Holanda;3;Bulgaria;1;1
domingo 3 de septiembre de 2017;2017-2018;3;14;Hungría;0;Portugal;1;2
domingo 3 de septiembre de 2017;2017-2018;3;15;España;3;Italia;0;M0
domingo 3 de septiembre de 2017;2017-2018;3;11;Gales;1;Austria;0;1
domingo 7 de septiembre de 2014;2014-2015;3;1;Dinamarca;2;Armenia;1;1
domingo 7 de septiembre de 2014;2014-2015;3;2;Georgia;1;Rep. Irlanda;2;2
domingo 7 de septiembre de 2014;2014-2015;3;3;Hungría;1;Irlanda del Norte;2;2
domingo 7 de septiembre de 2014;2014-2015;3;4;Islas Feroe;1;Finlandia;3;2
domingo 7 de septiembre de 2014;2014-2015;3;5;Grecia;0;Rumania;1;2
domingo 7 de septiembre de 2014;2014-2015;3;6;Alemania;2;Escocia;1;1
domingo 7 de septiembre de 2014;2014-2015;3;7;Portugal;0;Albania;1;2
domingo 7 de septiembre de 2014;2014-2015;3;8;Rusia;4;Liecthenstein;0;1
domingo 7 de septiembre de 2014;2014-2015;3;9;Austria;1;Suecia;1;X
domingo 7 de septiembre de 2014;2014-2015;3;10;Montenegro;2;Moldavia;0;1
domingo 7 de septiembre de 2014;2014-2015;3;11;Luxemburgo;1;Bielorrusia;1;X
domingo 7 de septiembre de 2014;2014-2015;3;12;Estonia;1;Eslovenia;0;1
domingo 7 de septiembre de 2014;2014-2015;3;13;S. Marino;0;Lituania;2;2
domingo 7 de septiembre de 2014;2014-2015;3;14;Suiza;0;Inglaterra;2;2
domingo 7 de septiembre de 2014;2014-2015;3;15;España;5;Ary de Macedonia;1;M1
domingo 4 de septiembre de 2016;2016-2017;3;1;Mirandés;3;Cádiz;2;1
domingo 4 de septiembre de 2016;2016-2017;3;2;Almería;3;Rayo Vallecano;0;1
domingo 4 de septiembre de 2016;2016-2017;3;3;Getafe;1;Reus Deport.;1;X
domingo 4 de septiembre de 2016;2016-2017;3;4;Valladolid;2;Girona;1;1
domingo 4 de septiembre de 2016;2016-2017;3;5;Elche;3;Tenerife;1;1
domingo 4 de septiembre de 2016;2016-2017;3;6;Numancia;1;Alcorcón;1;X
domingo 4 de septiembre de 2016;2016-2017;3;7;C. Gimnastic;1;Levante;1;X
domingo 4 de septiembre de 2016;2016-2017;3;8;Mallorca;0;R. Oviedo;0;X
domingo 4 de septiembre de 2016;2016-2017;3;9;Dinamarca;1;Armenia;0;1
domingo 4 de septiembre de 2016;2016-2017;3;10;Eslovaquia;0;Inglaterra;1;2
domingo 4 de septiembre de 2016;2016-2017;3;11;Kazajistán;2;Polonia;2;X
domingo 4 de septiembre de 2016;2016-2017;3;12;Malta;1;Escocia;5;2
domingo 4 de septiembre de 2016;2016-2017;3;13;Noruega;0;Alemania;3;2
domingo 4 de septiembre de 2016;2016-2017;3;14;Repub. Checa;0;Irlanda del Norte;0;X
domingo 4 de septiembre de 2016;2016-2017;3;15;R. Zaragoza;1;Huesca;0;10
jueves 3 de septiembre de 2015;2015-2016;3;1;Bulgaria;0;Noruega;1;2
jueves 3 de septiembre de 2015;2015-2016;3;2;Repub. Checa;2;Kazajistán;1;1
jueves 3 de septiembre de 2015;2015-2016;3;3;Holanda;0;Islandia;1;2
jueves 3 de septiembre de 2015;2015-2016;3;4;Turquia;1;Letonia;1;X
jueves 3 de septiembre de 2015;2015-2016;3;5;Bélgica;3;Bosnia-Herzegovina;1;1
jueves 3 de septiembre de 2015;2015-2016;3;6;Chipre;0;Gales;1;2
jueves 3 de septiembre de 2015;2015-2016;3;7;Israel;4;Andorra;0;1
jueves 3 de septiembre de 2015;2015-2016;3;8;Georgia;1;Escocia;0;1
jueves 3 de septiembre de 2015;2015-2016;3;9;Alemania;3;Polonia;1;1
jueves 3 de septiembre de 2015;2015-2016;3;10;Islas Feroe;1;Irlanda del Norte;3;2
jueves 3 de septiembre de 2015;2015-2016;3;11;Grecia;0;Finlandia;1;2
jueves 3 de septiembre de 2015;2015-2016;3;12;Hungría;0;Rumania;0;X
jueves 3 de septiembre de 2015;2015-2016;3;13;Dinamarca;0;Albania;0;X
jueves 3 de septiembre de 2015;2015-2016;3;14;Serbia;2;Armenia;0;1
jueves 3 de septiembre de 2015;2015-2016;3;15;Italia;1;Malta;0;10
domingo 6 de septiembre de 2015;2015-2016;4;1;Suiza;3;Eslovenia;2;1
domingo 6 de septiembre de 2015;2015-2016;4;4;Leganés;1;R. Zaragoza;1;X
domingo 6 de septiembre de 2015;2015-2016;4;2;Turquia;3;Holanda;0;1
domingo 6 de septiembre de 2015;2015-2016;4;5;Almería;2;Osasuna;1;1
domingo 6 de septiembre de 2015;2015-2016;4;7;UE Llagostera;3;Alavés;0;1
domingo 6 de septiembre de 2015;2015-2016;4;3;Italia;1;Bulgaria;0;1
domingo 6 de septiembre de 2015;2015-2016;4;8;R. Oviedo;3;Albacete;1;1
domingo 6 de septiembre de 2015;2015-2016;4;10;C. Gimnastic;1;Girona;0;1
domingo 6 de septiembre de 2015;2015-2016;4;11;Numancia;0;Elche;0;X
domingo 6 de septiembre de 2015;2015-2016;4;9;Huesca;1;Tenerife;1;X
domingo 6 de septiembre de 2015;2015-2016;4;12;Athletic Club B;3;Mallorca;1;1
domingo 6 de septiembre de 2015;2015-2016;4;13;Ponferradina;3;Valladolid;0;1
domingo 6 de septiembre de 2015;2015-2016;4;15;España;2;Eslovaquia;0;20
domingo 6 de septiembre de 2015;2015-2016;4;14;Córdoba;1;Alcorcón;3;2
domingo 6 de septiembre de 2015;2015-2016;4;6;Mirandés;1;Lugo;1;X
domingo 14 de septiembre de 2014;2014-2015;4;1;Barcelona;2;Athletic de Bilbao;0;1
domingo 14 de septiembre de 2014;2014-2015;4;2;Celta;2;Real Sociedad;2;X
domingo 14 de septiembre de 2014;2014-2015;4;3;Málaga;0;Levante;0;X
domingo 14 de septiembre de 2014;2014-2015;4;4;Rayo Vallecano;2;Elche;3;2
domingo 14 de septiembre de 2014;2014-2015;4;5;Valencia;3;Espanyol;1;1
domingo 14 de septiembre de 2014;2014-2015;4;6;Sevilla;2;Getafe;0;1
domingo 14 de septiembre de 2014;2014-2015;4;7;Granada;0;Villarreal;0;X
domingo 14 de septiembre de 2014;2014-2015;4;8;Numancia;1;Ponferradina;3;2
domingo 14 de septiembre de 2014;2014-2015;4;9;Racing;1;Las Palmas;2;2
domingo 14 de septiembre de 2014;2014-2015;4;10;UE Llagostera;0;Osasuna;0;X
domingo 14 de septiembre de 2014;2014-2015;4;11;Sporting de Gijón;1;Girona;1;X
domingo 14 de septiembre de 2014;2014-2015;4;12;Lugo;0;Leganés;0;X
domingo 14 de septiembre de 2014;2014-2015;4;13;Betis;0;Albacete;1;2
domingo 14 de septiembre de 2014;2014-2015;4;14;R. Zaragoza;1;Sabadell;1;X
domingo 14 de septiembre de 2014;2014-2015;4;15;Real Madrid;1;Atlético de Madrid;2;12
domingo 11 de septiembre de 2016;2016-2017;4;1;Real Madrid;5;Osasuna;2;1
domingo 11 de septiembre de 2016;2016-2017;4;2;Málaga;0;Villarreal;2;2
domingo 11 de septiembre de 2016;2016-2017;4;3;Sevilla;2;Las Palmas;1;1
domingo 11 de septiembre de 2016;2016-2017;4;4;Sporting de Gijón;2;Leganés;1;1
domingo 11 de septiembre de 2016;2016-2017;4;5;Valencia;2;Betis;3;2
domingo 11 de septiembre de 2016;2016-2017;4;6;Granada;1;Eibar;2;2
domingo 11 de septiembre de 2016;2016-2017;4;7;Deportivo;0;Athletic de Bilbao;1;2
domingo 11 de septiembre de 2016;2016-2017;4;8;Tenerife;1;Valladolid;0;1
domingo 11 de septiembre de 2016;2016-2017;4;9;Levante;4;R. Zaragoza;2;1
domingo 11 de septiembre de 2016;2016-2017;4;10;Rayo Vallecano;1;Mallorca;0;1
domingo 11 de septiembre de 2016;2016-2017;4;11;Cádiz;3;Getafe;0;1
domingo 11 de septiembre de 2016;2016-2017;4;12;Huesca;3;Córdoba;0;1
domingo 11 de septiembre de 2016;2016-2017;4;13;Ucam Murcia;1;Elche;1;X
domingo 11 de septiembre de 2016;2016-2017;4;14;Girona;3;Almería;3;X
domingo 11 de septiembre de 2016;2016-2017;4;15;Barcelona;1;Alavés;2;12
domingo 9 de septiembre de 2018;2018-2019;4;1;Osasuna;3;Almería;1;1
domingo 9 de septiembre de 2018;2018-2019;4;2;R. Oviedo;0;R. Zaragoza;4;2
domingo 9 de septiembre de 2018;2018-2019;4;3;Reus Deport.;1;Albacete;2;2
domingo 9 de septiembre de 2018;2018-2019;4;4;Numancia;1;Elche;0;1
domingo 9 de septiembre de 2018;2018-2019;4;5;Extremadura;1;Granada;3;2
domingo 9 de septiembre de 2018;2018-2019;4;6;Córdoba;0;Alcorcón;0;X
domingo 9 de septiembre de 2018;2018-2019;4;7;Deportivo;1;Sporting de Gijón;0;1
domingo 9 de septiembre de 2018;2018-2019;4;8;Ponferradina;1;Guijuelo;0;1
domingo 9 de septiembre de 2018;2018-2019;4;9;Burgos;0;Salmantino;0;X
domingo 9 de septiembre de 2018;2018-2019;4;10;Durango;1;Mirandés;4;2
domingo 9 de septiembre de 2018;2018-2019;4;11;Racing Ferrol;4;Athletic de Bilbao;0;1
domingo 9 de septiembre de 2018;2018-2019;4;12;Badalona;0;Teruel;0;X
domingo 9 de septiembre de 2018;2018-2019;4;13;CD Badajoz;NaN;Ucam Murcia;NaN;X
domingo 9 de septiembre de 2018;2018-2019;4;14;Recreativo;0;Cartagena;0;X
domingo 9 de septiembre de 2018;2018-2019;4;15;Málaga;1;Tenerife;0;10
domingo 10 de septiembre de 2017;2017-2018;4;1;Real Madrid;1;Levante;1;X
domingo 10 de septiembre de 2017;2017-2018;4;4;Barcelona;5;Espanyol;0;1
domingo 10 de septiembre de 2017;2017-2018;4;2;Valencia;0;Atlético de Madrid;0;X
domingo 10 de septiembre de 2017;2017-2018;4;6;Athletic de Bilbao;2;Girona;0;1
domingo 10 de septiembre de 2017;2017-2018;4;3;Sevilla;2;Eibar;0;1
domingo 10 de septiembre de 2017;2017-2018;4;5;Deportivo;2;Real Sociedad;4;2
domingo 10 de septiembre de 2017;2017-2018;4;8;Villarreal;3;Betis;1;1
domingo 10 de septiembre de 2017;2017-2018;4;9;Sporting de Gijón;1;R. Oviedo;1;X
domingo 10 de septiembre de 2017;2017-2018;4;11;Tenerife;2;Granada;2;X
domingo 10 de septiembre de 2017;2017-2018;4;10;Almería;2;Lorca;1;1
domingo 10 de septiembre de 2017;2017-2018;4;7;Celta;1;Alavés;0;1
domingo 10 de septiembre de 2017;2017-2018;4;13;Cultural Leonesa;4;Valladolid;4;X
domingo 10 de septiembre de 2017;2017-2018;4;15;Málaga;1;Las Palmas;3;1M
domingo 10 de septiembre de 2017;2017-2018;4;12;R. Zaragoza;0;Alcorcón;1;2
domingo 10 de septiembre de 2017;2017-2018;4;14;Rayo Vallecano;0;Osasuna;3;2
miércoles 14 de septiembre de 2016;2016-2017;5;1;PSG;1;Arsenal;1;X
miércoles 14 de septiembre de 2016;2016-2017;5;2;PSV;0;Atlético de Madrid;1;2
miércoles 14 de septiembre de 2016;2016-2017;5;4;Bayern M.;5;Rostov;0;1
miércoles 14 de septiembre de 2016;2016-2017;5;6;Dinamo Kiev;1;Nápoles;2;2
miércoles 14 de septiembre de 2016;2016-2017;5;8;Tottenham;1;Mónaco;2;2
miércoles 14 de septiembre de 2016;2016-2017;5;7;Juventus;0;Sevilla;0;X
miércoles 14 de septiembre de 2016;2016-2017;5;9;Lyon;3;Dinamo Zagreb;0;1
miércoles 14 de septiembre de 2016;2016-2017;5;10;Porto;1;Kobenhavn;1;X
miércoles 14 de septiembre de 2016;2016-2017;5;11;Real Madrid;2;Sporting Lisboa;1;1
miércoles 14 de septiembre de 2016;2016-2017;5;12;Brugge kV;0;Leicester;3;2
miércoles 14 de septiembre de 2016;2016-2017;5;13;Leverkusen;2;CSKA Moscú;2;X
miércoles 14 de septiembre de 2016;2016-2017;5;14;Legia Varsovia;0;B. Dortmund;6;2
miércoles 14 de septiembre de 2016;2016-2017;5;3;Manchester City;4;Monchengladbach;0;1
miércoles 14 de septiembre de 2016;2016-2017;5;15;Barcelona;7;Celtic;0;M0
miércoles 14 de septiembre de 2016;2016-2017;5;5;Benfica;1;Besiktas;1;X
miércoles 17 de septiembre de 2014;2014-2015;5;1;Olympiacos;3;Atlético de Madrid;2;1
